"1502","Scentual Obsessions","Bergamote 412 Inspired by Bergamote 22","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/bergamote-412-inspired-by-bergamote-22","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1503","Scentual Obsessions","Biting Peach Inspired by Bitter Peach","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/biting-peach-inspired-by-bitter-peach","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1504","Scentual Obsessions","Black Cigar Inspired by Black Dragon","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/black-cigar","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1505","Scentual Obsessions","Black Crystal Inspired by Crystal Noir","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/black-crystal-inspired-by-crystal-noir","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1506","Scentual Obsessions","Black Shadow Inspired by Black Phantom","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/black-shadow-inspired-by-black-phantom","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1507","Scentual Obsessions","Black Tie Bandit – Inspired by Uomo Born in Roma Extradose","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/black-tie-bandit-inspired-by-uomo-born-in-roma-extradose","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1508","Scentual Obsessions","Blitz Inspired by Rush (Men)","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/blitz","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1509","Scentual Obsessions","Blonde Alibi – Inspired by Athénaïs","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/blonde-alibi-inspired-by-athenais","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1510","Scentual Obsessions","Bloom Blast Inspired by Flowerbomb","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/bloom-blast-inspired-by-flowerbomb","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1511","Scentual Obsessions","Blue Diamond Inspired by Regent Leather","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/blue-diamond-inspired-by-regent-leather","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1512","Scentual Obsessions","Blue Jewel Inspired by Blue Talisman","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/blue-jewel-inspired-by-blue-talisman","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1513","Scentual Obsessions","Blue Mirage: Inspired by Isola Blu","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/blue-mirage-inspired-by-isola-blu-exact-match","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1514","Scentual Obsessions","Blue Obsessions Inspired by Dylan Blue (Men)","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/blue-obsessions-inspired-by-dylan-blue-men","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1515","Scentual Obsessions","Blue Smoke Society – Inspired by Strange Heavens Out of the Blue","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/blue-smoke-society-inspired-by-strange-heavens-out-of-the-blue","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1516","Scentual Obsessions","Boardwalk Inspired by Beach Walk","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/boardwalk-inspired-by-beach-walk","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1517","Scentual Obsessions","Boiling Point Inspired by Smoking Hot","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/boiling-point-inspired-by-smoking-hot","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1518","Scentual Obsessions","Bold & Confident Inspired by Overture Man","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/bold-confident","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1519","Scentual Obsessions","Bold Man Inspired by Bvl. Man","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/bold-man","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1520","Scentual Obsessions","Boondocks Inspired by Timbuktu","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/boondocks-inspired-by-timbuktu","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1521","Scentual Obsessions","Born in Pittsburgh Inspired by Born in Roma (Men)","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/untitled-aug19_09-34","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1522","Scentual Obsessions","Born in Pittsburgh Intense inspired by Born in Roma Intense","Fragrance","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/born-in-pittsburgh-intense-inspired-by-born-in-roma-intense","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
"1523","Scentual Obsessions","Boss Man Inspired by Homme","Parfum","Exact bottle/product image + direct image URL","https://scentualobsessionsperfume.com/products/boss-man","FACTORY_REBUILD_FROM_CANONICAL_TRUTH",""
