"#","Brand","Exact bottle / product","Product type","What we need","Existing product/source page","Current inactive reason","Image URL / result"
"1","Sand + Fog","Amber & Jasmine","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/amber-jasmine-perfume-oil-rollerball","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"2","Sand + Fog","Amber & Neroli","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/amber-neroli-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"3","Sand + Fog","Amber & Pear","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/amber-pear-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"4","Sand + Fog","Amber Bloom","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/amber-bloom-perfume-oil","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"5","Sand + Fog","Amber Cove","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/amber-cove-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"6","Sand + Fog","Amber Musk","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/amber-musk-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"7","Sand + Fog","Amoré","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/amoe-perfume-oil","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"8","Sand + Fog","Banana Blossom","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/banana-blossom-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"9","Sand + Fog","Banana Cream","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/banana-cream-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"10","Sand + Fog","Beach Poppy","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/beach-poppy-50-ml-perfume-oil-rollerball","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"11","Sand + Fog","Bergamot & Musk","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/bergamot-musk-50-ml-perfume-oil-rollerball","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"12","Sand + Fog","Bergamot & Neroli","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/bergamot-neroli-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"13","Sand + Fog","Bergamot & Oud","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/bergamot-oud-50-ml-perfume-oil-rollerball","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"14","Sand + Fog","Bergamot Bliss","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/bergamot-bliss-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"15","Sand + Fog","Bergamot Bloom","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/bergamot-bloom-50-ml-perfume-oil-rollerball","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"16","Sand + Fog","Berries & Cream","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/berries-cream-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"17","Sand + Fog","Bloom","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/bloom-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"18","Sand + Fog","Bourbon & Vanilla","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/bourbon-vanilla-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"19","Sand + Fog","Bubble Gum","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/bubble-gum-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"20","Sand + Fog","California Beach House","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/california-beach-house-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"21","Sand + Fog","Candy & Cream","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/candy-cream-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"22","Sand + Fog","Candy Cloud","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/candy-cloud-50-ml-perfume-oil-dropper-copy","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"23","Sand + Fog","Caramel & Cream","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/caramel-cream-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"24","Sand + Fog","Caramel Macchiato","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/caramel-macchiato-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"25","Sand + Fog","Cedarwood & Fig","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/cedarwood-fig-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"26","Sand + Fog","Cherry Kiss","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/cherry-kiss-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"27","Sand + Fog","Cherry Silk","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/cherry-silk-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"28","Sand + Fog","Cinnamon Reserve","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/cinnamon-reserve-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"29","Sand + Fog","Citrus Blossom","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/orange-musk-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"30","Sand + Fog","Coastal Cashmere","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/coastal-cashmere-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"31","Sand + Fog","Cobalt","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/cobalt-whiskey-and-leather-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"32","Sand + Fog","Coconut & Macadamia","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/coconut-macadamia-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"33","Sand + Fog","Coconut & Sandalwood","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/coconut-sandalwood-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"34","Sand + Fog","Coconut Beach","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/coconut-beach-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"35","Sand + Fog","Coconut Blossom","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/coconut-blossom-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"36","Sand + Fog","Coconut Castaway","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/coconut-castaway-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"37","Sand + Fog","Coconut Créme","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/coconut-creme-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"38","Sand + Fog","Coconut Guava","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/coconut-guava-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"39","Sand + Fog","Coconut Milk","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/coconut-milk-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"40","Sand + Fog","Coconut Passion","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/coconut-passion-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"41","Sand + Fog","Cotton Candy","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/cotton-candy-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"42","Sand + Fog","Currant & Orange","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/currant-orange-perfume-oil-rollerball","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"43","Sand + Fog","Date Night","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/date-night-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"44","Sand + Fog","Discovery","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/discovery-perfume-oil-rollerball-collection-vacay-in-a-bottle-set","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"45","Sand + Fog","Dragonfruit Dreams","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/dragonfruit-dreams-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"46","Sand + Fog","Driftwood & Leather","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/driftwood-leather-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"47","Sand + Fog","Dusk","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/dusk-perfume-oil-rollerball","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"48","Sand + Fog","East Village","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/east-village-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"49","Sand + Fog","Eden","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/eden-perfume-oil-rollerball","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"50","Sand + Fog","Enchanted","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/enchanted-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"51","Sand + Fog","Enchanted Blossom","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/enchanted-blossom-perfume-oil","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"52","Sand + Fog","Fleur de Vanille","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/fleur-de-vanille-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"53","Sand + Fog","Floral Mist","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/floral-mist-perfume-oil-dropper-not-arrived-yet","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"54","Sand + Fog","Floral Musk","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/floral-musk-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"55","Sand + Fog","Forest & Ocean","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/forest-ocean-50-ml-perfume-oil-rollerball","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"56","Sand + Fog","French Buttercream","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/french-buttercream-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"57","Sand + Fog","Girl Crush","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/girl-crush-perfume-oil-rollerball","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"58","Sand + Fog","Golden Glow","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/golden-glow-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"59","Sand + Fog","Golden Hour","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/golden-hour-perfume-oil-rollerball","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"60","Sand + Fog","Grace","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/grace-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"61","Sand + Fog","Heaven","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/heaven-50ml-perfume-oil-rollerball","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"62","Sand + Fog","Hibiscus Merlot","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/hibiscus-merlot-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"63","Sand + Fog","Honey & Blossom","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/honey-blossom-perfume-oil-rollerball","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"64","Sand + Fog","Innocence","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/innocence-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"65","Sand + Fog","Italian Citrus","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/italian-citrus-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"66","Sand + Fog","Ivory Bloom","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/ivory-bloom-perfume-oil-rollerball","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"67","Sand + Fog","Jasmine & Cedarwood","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/jasmine-cedarwood-perfume-oil-1","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"68","Sand + Fog","Just Peachy","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/just-peachy-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"69","Sand + Fog","Lemon Sugar","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/lemon-sugar-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"70","Sand + Fog","Lilac Wine","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/lilac-wine-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"71","Sand + Fog","Love Potion","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/love-potion-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"72","Sand + Fog","Love Story","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/love-story-50ml-perfume-oil-rollerball","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"73","Sand + Fog","Lychee & Rose","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/lychee-rose-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"74","Sand + Fog","Lychee Dream","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/lychee-dream-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"75","Sand + Fog","Lychee Martini","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/lychee-martini-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"76","Sand + Fog","Madagascar Vanilla","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/madagascar-vanilla-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"77","Sand + Fog","Malibu Beach","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/malibu-beach-50-ml-perfume-oil-rollerball","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"78","Sand + Fog","Mango Gelato","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/mango-gelato-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"79","Sand + Fog","Mango Papaya","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/mango-papaya-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"80","Sand + Fog","Maple Mornings","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/maple-mornings-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"81","Sand + Fog","Marine Breeze","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/marine-breeze-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"82","Sand + Fog","Marshmallow Blossom","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/marshmallow-blossom-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"83","Sand + Fog","Marshmallow Candy","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/marshmallow-candy-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"84","Sand + Fog","Marshmallow Cream","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/marshmallow-cream-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"85","Sand + Fog","Marshmallow Powder","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/marshmallow-powder-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"86","Sand + Fog","Marshmallow Skies","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/marshmallow-skies-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"87","Sand + Fog","Midnight Blue","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/midnight-blue-perfume-oil-rollerball","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"88","Sand + Fog","Midnight Tides","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/midnight-tides-perfume-oil-rollerball","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"89","Sand + Fog","Midnight Walk","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/midnight-walk-perfume-oil-rollerball","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"90","Sand + Fog","Mocha Martini","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/mocha-martini-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"91","Sand + Fog","Morning Mist","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/morning-mist-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"92","Sand + Fog","Morocco","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/morocco-perfume-oil-dropper-not-arrived-yet","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"93","Sand + Fog","Newport Boardwalk","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/newport-boardwalk-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"94","Sand + Fog","Night Skies","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/night-skies-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"95","Sand + Fog","Orange Blossom","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/orange-blossom-perfume-oil-dropper-not-arrived-yet-copy","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"96","Sand + Fog","Orange Cream","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/orange-cream-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"97","Sand + Fog","Passion Fruit & Lily","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/passionfruit-lily-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"98","Sand + Fog","Peach Bellini","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/peach-bellini-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"99","Sand + Fog","Peach Cream","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/peach-cream-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"100","Sand + Fog","Peach Shortcake","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/peach-shortcake-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"101","Sand + Fog","Pear & Musk","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/pear-musk-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"102","Sand + Fog","Pear Blossom","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/pear-blossom-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"103","Sand + Fog","Peony & Lily","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/peony-lily-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"104","Sand + Fog","Pina Colada","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/pina-colada-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"105","Sand + Fog","Pineapple Sugar","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/pineapple-sugar-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"106","Sand + Fog","Pink Champagne","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/pink-champagne-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"107","Sand + Fog","Pistachio Crème","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/pistachio-creme-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"108","Sand + Fog","Pistachio Dream","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/pistachio-dream-perfume-oil","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"109","Sand + Fog","Pumpkin Crème","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/pumpkin-creme-50-ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"110","Sand + Fog","Raspberry Dream","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/raspberry-dream-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
"111","Sand + Fog","Raspberry Rose","Perfume Oil","Exact perfume-oil bottle image + direct image URL","https://sandandfoghome.com/products/raspberry-rose-50ml-perfume-oil-dropper","CANONICAL_PRODUCT_CLASS_OIL_BODYCARE_CORRECTION_V1",""
